customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,dob,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2808,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,False,True,1.0,1 Elgar Street,2010,NSW,Australia,9,17250,68,2017-12-24,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0
2809,Jenilee,Lonsbrough,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,False,False,10.0,46 Independence Parkway,3065,VIC,Australia,12,4667,36,2017-05-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
2809,Jenilee,Lonsbrough,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,False,False,10.0,46 Independence Parkway,3065,VIC,Australia,12,1820,69,2017-08-07,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
2809,Jenilee,Lonsbrough,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,False,False,10.0,46 Independence Parkway,3065,VIC,Australia,12,11372,85,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,15860,84,2017-04-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,17288,50,2017-07-11,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,501,28,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,31,88,2017-09-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,768,81,2017-10-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079.0
2810,Malvin,Burchill,Male,27,1961-08-26,Internal Auditor,Property,Mass Customer,False,True,15.0,453 Gina Avenue,3141,VIC,Australia,8,14432,97,2017-10-29,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,33364.0
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,False,False,22.0,32 Banding Center,2141,NSW,Australia,9,10935,21,2017-01-28,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,False,False,22.0,32 Banding Center,2141,NSW,Australia,9,12677,10,2017-04-05,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,False,False,22.0,32 Banding Center,2141,NSW,Australia,9,16825,9,2017-05-03,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,False,False,22.0,32 Banding Center,2141,NSW,Australia,9,11203,13,2017-05-30,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,False,False,22.0,32 Banding Center,2141,NSW,Australia,9,18387,19,2017-12-05,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,10686,28,2017-01-13,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,12965,88,2017-03-14,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,14935,36,2017-07-15,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,35470.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,7741,90,2017-07-17,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40618.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,9524,17,2017-08-29,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,Property,High Net Worth,False,True,1.0,5636 Glendale Point,2769,NSW,Australia,10,1375,63,2017-10-04,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455.0
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,False,True,11.0,64 Village Green Pass,2048,NSW,Australia,9,12500,25,2017-01-30,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,False,True,11.0,64 Village Green Pass,2048,NSW,Australia,9,9976,56,2017-03-17,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42172.0
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,False,True,11.0,64 Village Green Pass,2048,NSW,Australia,9,10246,39,2017-03-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,False,True,11.0,64 Village Green Pass,2048,NSW,Australia,9,18086,48,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,False,True,11.0,64 Village Green Pass,2048,NSW,Australia,9,1042,17,2017-06-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40303.0
2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,False,True,18.0,46100 Jay Place,4075,QLD,Australia,6,8705,0,2017-01-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0
2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,False,True,18.0,46100 Jay Place,4075,QLD,Australia,6,10284,61,2017-02-18,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226.0
2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,False,True,18.0,46100 Jay Place,4075,QLD,Australia,6,13857,79,2017-07-17,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0
2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,False,True,18.0,46100 Jay Place,4075,QLD,Australia,6,660,87,2017-12-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,8033,29,2017-01-07,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,1084,96,2017-01-08,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,281,40,2017-02-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,14728,96,2017-05-09,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,3230,56,2017-06-02,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,4620,53,2017-08-10,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,15649,39,2017-08-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,18184,68,2017-08-30,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
2815,Emery,Carlett,Male,50,1954-10-30,Administrative Assistant II,Health,Mass Customer,False,False,19.0,69490 Orin Trail,3029,VIC,Australia,5,11868,45,2017-12-03,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,18034,60,2017-03-11,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40487.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,13511,48,2017-08-03,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37220.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,18282,41,2017-09-02,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,39427.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,7171,34,2017-10-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,3106,62,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,15493,1,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,18543,57,2017-11-15,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,16409,37,2017-11-30,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,38750.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,18501,16,2017-12-01,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345.0
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,False,True,14.0,515 Warrior Pass,4226,QLD,Australia,9,3414,1,2017-12-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0
2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,False,True,6.0,6137 Scoville Center,2120,NSW,Australia,10,3300,99,2017-02-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0
2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,False,True,6.0,6137 Scoville Center,2120,NSW,Australia,10,18641,52,2017-10-14,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259.0
2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,False,True,6.0,6137 Scoville Center,2120,NSW,Australia,10,3599,25,2017-12-15,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115.0
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,Financial Services,Affluent Customer,False,False,7.0,01 Vernon Court,4500,QLD,Australia,4,18292,63,2017-06-06,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,Financial Services,Affluent Customer,False,False,7.0,01 Vernon Court,4500,QLD,Australia,4,3811,59,2017-09-15,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,Financial Services,Affluent Customer,False,False,7.0,01 Vernon Court,4500,QLD,Australia,4,18163,55,2017-09-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,Financial Services,Affluent Customer,False,False,7.0,01 Vernon Court,4500,QLD,Australia,4,7044,53,2017-09-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,False,False,14.0,4 American Ash Circle,2211,NSW,Australia,10,305,77,2017-01-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0
2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,False,False,14.0,4 American Ash Circle,2211,NSW,Australia,10,10949,80,2017-01-13,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,False,False,14.0,4 American Ash Circle,2211,NSW,Australia,10,10363,10,2017-03-29,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,False,False,14.0,4 American Ash Circle,2211,NSW,Australia,10,15718,48,2017-07-21,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,16173,97,2017-01-18,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,15576,68,2017-04-01,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,14375,80,2017-06-18,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,444,33,2017-09-10,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,17632,12,2017-09-13,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,35378.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,2659,74,2017-10-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,35455.0
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,False,True,16.0,68 Roth Crossing,2295,NSW,Australia,8,16837,64,2017-11-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,False,False,11.0,859 Harbort Alley,2099,NSW,Australia,11,12684,49,2017-02-10,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,False,False,11.0,859 Harbort Alley,2099,NSW,Australia,11,3587,17,2017-04-13,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,False,False,11.0,859 Harbort Alley,2099,NSW,Australia,11,459,51,2017-04-29,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,False,False,11.0,859 Harbort Alley,2099,NSW,Australia,11,8847,97,2017-08-11,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,False,False,11.0,859 Harbort Alley,2099,NSW,Australia,11,18425,23,2017-11-09,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,2083,74,2017-01-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,10299,49,2017-03-06,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,17496,23,2017-05-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,5748,91,2017-06-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,25,89,2017-06-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,12215,61,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,8807,7,2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,13905,51,2017-11-20,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Property,Mass Customer,False,False,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,3910,37,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,False,False,7.0,82010 Lakewood Center,2770,NSW,Australia,6,12561,73,2017-07-29,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,False,False,7.0,82010 Lakewood Center,2770,NSW,Australia,6,19380,61,2017-08-10,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,False,False,7.0,82010 Lakewood Center,2770,NSW,Australia,6,10133,19,2017-08-25,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,False,False,7.0,82010 Lakewood Center,2770,NSW,Australia,6,16182,19,2017-12-18,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,13310,94,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,17578,93,2017-01-22,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,19299,73,2017-04-02,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,5563,39,2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,16713,43,2017-08-19,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,False,False,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,12385,99,2017-08-30,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,False,True,19.0,6970 Almo Court,2049,NSW,Australia,9,9747,94,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,34556.0
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,False,True,19.0,6970 Almo Court,2049,NSW,Australia,9,13901,70,2017-02-04,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,False,True,19.0,6970 Almo Court,2049,NSW,Australia,9,17497,32,2017-07-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527.0
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,False,True,19.0,6970 Almo Court,2049,NSW,Australia,9,11434,40,2017-09-09,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,34071.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,8225,84,2017-01-14,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,10264,23,2017-05-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,2119,68,2017-05-26,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,15916,70,2017-06-16,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,14527,99,2017-06-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,10081,65,2017-07-04,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,19084,84,2017-07-23,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,2656,41,2017-08-12,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,11718,63,2017-09-21,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,553,96,2017-10-22,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,1025,45,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Manufacturing,Mass Customer,False,False,15.0,9 Springview Terrace,3121,VIC,Australia,10,5520,54,2017-12-19,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
2827,Shelli,Wilkennson,Female,17,1973-07-15,Electrical Engineer,Financial Services,High Net Worth,False,False,14.0,46631 School Road,2099,NSW,Australia,11,12945,0,2017-02-05,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
